timestep,state,action,next_state,reward,done,number_of_pods,cpu_util,latency_violation,latency,hpa_threshold,info
6076,24,2,38,100,False,1,14.993057712983362,0,0.16976854070230207,40,
6077,38,2,73,100,False,1,14.423760580937904,0,0.16273513308208323,60,
6078,73,2,642,0,False,2,64.96890760112314,1,0.26721466598266175,80,
6079,642,1,642,0,False,2,63.86897779988044,1,0.28978235884827336,80,
6080,642,1,108,100,False,1,14.539281462671273,0,0.16566194733531586,80,
6081,108,0,73,100,False,1,14.564772471595086,0,0.15985318190336856,60,
6082,73,1,432,0,False,3,45.80135917723358,1,0.2575352863666446,60,
6083,432,0,228,36.63499079831685,False,4,32.62044353302041,0,0.24238199626213722,40,
6084,228,1,38,100,False,1,13.331269972158553,0,0.17048574324760443,40,
6085,38,0,3,100,False,1,13.768527971235653,0,0.16384694198586636,20,
6086,3,0,24,79.17537358868366,False,7,18.90679211416429,0,0.17777921791106183,20,
6087,24,2,228,41.027764171753475,False,4,33.981531054812685,0,0.23877259944403817,40,
6088,228,2,73,100,False,1,14.396313671584773,0,0.15808349124643467,60,
6089,73,1,73,100,False,1,14.87470102205621,0,0.17064498778545792,60,
6090,73,2,642,0,False,2,62.578401887928244,1,0.33698210811132967,80,
6091,642,0,432,0,False,3,45.14318420930136,1,0.2786076293025358,60,
6092,432,0,38,100,False,1,13.617261383319168,0,0.14932802577788074,40,
6093,38,1,38,100,False,1,13.756844203209166,0,0.15383927118111052,40,
6094,38,0,24,79.77692851586605,False,7,19.019163545378472,0,0.18846775545407093,20,
6095,24,0,24,79.22825320145806,False,7,18.847878605024494,0,0.17850757934701109,20,
6096,24,0,3,100,False,1,13.894718460400496,0,0.18352344498195874,20,
6097,3,1,3,100,False,1,14.235238471193142,0,0.18424594755763213,20,
6098,3,0,24,79.38701304423805,False,7,19.00944925999308,0,0.18085632831350276,20,
6099,24,0,24,79.61110557233117,False,7,18.886297513164383,0,0.18476418061369887,20,
6100,24,2,38,100,False,1,14.343873935787117,0,0.15785522794783594,40,
6101,38,2,73,100,False,1,14.669541492905257,0,0.16506697489314287,60,
6102,73,2,643,0,False,2,64.30951542892947,1,0.44542916657373016,80,
6103,643,2,846,0,False,1,93.69421436482462,1,2.3806081622591506,100,
6104,846,0,108,100,False,1,14.506758150109686,0,0.14928775116591042,80,
6105,108,0,73,100,False,1,13.832748267584563,0,0.18063439309055357,60,
6106,73,1,432,0,False,3,45.707606031142426,1,0.2695395605186241,60,
6107,432,0,228,69.40475392293237,False,4,33.11448593087195,0,0.22087009191486304,40,
6108,228,0,3,100,False,1,14.453470874267365,0,0.1641082307139125,20,
6109,3,0,3,100,False,1,14.546505755552664,0,0.1614389700986725,20,
6110,3,1,24,79.7515353860316,False,7,18.90048330058342,0,0.1878279540079229,20,
6111,24,0,24,79.61744205835838,False,7,18.963784737515773,0,0.1848891570135939,20,
6112,24,1,3,100,False,1,14.38317270063634,0,0.17205038646530432,20,
6113,3,2,38,100,False,1,14.159396135560934,0,0.1728483769547602,40,
6114,38,1,228,72.3585616231661,False,4,35.147711533467636,0,0.21905189532220912,40,
6115,228,1,228,63.57029987857187,False,4,33.58421375034668,0,0.2243443915322145,40,
6116,228,2,73,100,False,1,14.576145599684752,0,0.16798679500385647,60,
6117,73,1,72,100,False,1,13.87966224255133,0,0.14652088533004476,60,
6118,72,0,227,89.94184901592233,False,4,32.547723906634126,0,0.19411543831292974,40,
6119,227,2,431,81.14664762195613,False,3,42.46459886831131,0,0.21546270278296753,60,
6120,431,2,108,100,False,1,15.337209944799824,0,0.16573986009419653,80,
6121,108,1,108,100,False,1,13.951673435211548,0,0.16515569449127165,80,
6122,108,1,642,0,False,2,64.99664308550942,1,0.29062384308213557,80,
6123,642,0,431,93.33288837217907,False,3,45.298967785207026,0,0.19948535578141383,60,
6124,431,2,108,100,False,1,13.531336761593861,0,0.16638318099392194,80,
6125,108,1,108,100,False,1,14.749954222681614,0,0.15555718309950745,80,
6126,108,0,430,93.31404925430977,False,3,45.009659475098815,0,0.19661175563734884,60,
6127,430,2,643,0,False,2,67.08840503235871,1,0.5092626311581259,80,
6128,643,1,108,100,False,1,14.26540488533444,0,0.16551256018923796,80,
6129,108,2,143,100,False,1,15.137758617050618,0,0.1627098102260424,100,
6130,143,0,643,0,False,2,63.88610921168017,1,0.4051327141204589,80,
6131,643,1,643,0,False,2,67.06122703347167,1,0.3779238131944343,80,
6132,643,0,73,100,False,1,14.731991239784959,0,0.16632311773143107,60,
6133,73,2,108,100,False,1,14.44327562406913,0,0.16240351209435727,80,
6134,108,2,846,0,False,1,94.11842593357999,1,2.4046657871091566,100,
6135,846,0,643,0,False,2,66.33337841082465,1,0.3984377604028229,80,
6136,643,0,73,100,False,1,14.133648220915225,0,0.1799080843015774,60,
6137,73,0,38,100,False,1,13.779983001332992,0,0.1655148645784924,40,
6138,38,0,24,79.49430291264534,False,7,18.890328880080293,0,0.18261889757228766,20,
6139,24,1,24,79.26163200048087,False,7,18.809721673922407,0,0.17898002937541346,20,
6140,24,1,3,100,False,1,14.025716915056266,0,0.1674043329344566,20,
6141,3,1,3,100,False,1,14.766147155362626,0,0.18154258851535268,20,
6142,3,1,24,79.69632325087647,False,7,19.089367512409,0,0.1865406836204246,20,
6143,24,1,24,79.75356049504795,False,7,18.9497303614709,0,0.1878777475162267,20,
6144,24,1,3,100,False,1,14.731685709941052,0,0.16908304736674382,20,
6145,3,2,38,100,False,1,14.695458234211612,0,0.17547980723651702,40,
6146,38,2,431,54.5983744300551,False,3,45.48219394123845,0,0.23174103547788746,60,
6147,431,0,228,73.59688025369172,False,4,33.18716811803883,0,0.218268975747449,40,
6148,228,1,38,100,False,1,14.093698948276092,0,0.17657084262032988,40,
6149,38,0,3,100,False,1,14.46489367951367,0,0.15712110786683395,20,
6150,3,0,24,79.6846105500053,False,7,18.898498347245155,0,0.1862830029189781,20,
6151,24,1,24,79.43208852048315,False,7,18.93527982489638,0,0.1815766104448671,20,
6152,24,1,3,100,False,1,14.31069275115402,0,0.17246376008368539,20,
6153,3,2,38,100,False,1,14.12138077708882,0,0.16635101974239383,40,
6154,38,0,24,79.73707466435336,False,7,18.8719575919497,0,0.18747810585507352,20,
6155,24,2,228,48.256550907491146,False,4,34.39010055116108,0,0.23367435821230864,40,
6156,228,0,3,100,False,1,13.3366436416691,0,0.16245946387559385,20,
6157,3,0,3,100,False,1,14.431089387239078,0,0.1578162829559441,20,
6158,3,1,24,79.63984645827004,False,7,19.136760155572002,0,0.18533949190282265,20,
6159,24,1,24,79.63440536612433,False,7,18.91859922114936,0,0.18522887547055455,20,
6160,24,0,3,100,False,1,14.538213585344986,0,0.17825010873434527,20,
6161,3,0,3,100,False,1,14.795758944697184,0,0.18681270697914626,20,
6162,3,0,24,79.58451653559725,False,7,18.765853192441575,0,0.18425044573821178,20,
6163,24,1,24,79.79150187981104,False,7,18.723500761200707,0,0.18885140280494753,20,
6164,24,0,3,100,False,1,14.385558195470823,0,0.16051693301356484,20,
6165,3,0,3,100,False,1,14.214577770068395,0,0.15892800833671208,20,
6166,3,0,24,79.84244631443953,False,7,18.98249217644476,0,0.19031043576903048,20,
6167,24,2,228,75.50529540434124,False,4,34.18349290096374,0,0.2170300034188795,40,
6168,228,0,3,100,False,1,13.47173539115471,0,0.16793264709737915,20,
6169,3,0,3,100,False,1,13.957625747368084,0,0.18165777077135847,20,
6170,3,2,228,58.99810115155769,False,4,33.00736012025083,0,0.2270412251369698,40,
6171,228,0,24,79.7112761552006,False,7,19.182332929493214,0,0.18687693492313107,20,
6172,24,1,3,100,False,1,14.860941264960118,0,0.16979153915966158,20,
6173,3,0,3,100,False,1,14.210419401648762,0,0.18453070201152386,20,
6174,3,1,24,79.78368800055767,False,7,18.953988419908814,0,0.1886440987086342,20,
6175,24,0,24,79.576677609968,False,7,18.892019998983763,0,0.18410211927698691,20,
6176,24,0,3,100,False,1,14.680217788584473,0,0.15540704054666138,20,
6177,3,0,3,100,False,1,14.54003387477912,0,0.17241401920662794,20,
6178,3,0,24,79.84397733508905,False,7,19.087056114442593,0,0.1903576824683217,20,
6179,24,2,228,64.18421717959194,False,4,33.42409999794692,0,0.22398248303756865,40,
6180,228,1,38,100,False,1,14.452646305801066,0,0.16286765171865536,40,
6181,38,1,38,100,False,1,13.986741822096267,0,0.1640441154723246,40,
6182,38,0,24,79.66363352032499,False,7,18.83151115036263,0,0.18583311124748272,20,
6183,24,2,228,33.30189987771378,False,4,33.82265753301427,0,0.24556023991754,40,
6184,228,0,3,100,False,1,14.664160317082716,0,0.16215424010179755,20,
6185,3,0,3,100,False,1,13.705929239178737,0,0.1639898076139963,20,
6186,3,0,24,79.55235568475722,False,7,19.048033892338864,0,0.18365036458616849,20,
6187,24,0,24,79.79154460794281,False,7,19.312676000570033,0,0.1888525469261942,20,
6188,24,2,38,100,False,1,14.76773520959826,0,0.1525535295510649,40,
6189,38,0,3,100,False,1,14.032300473419234,0,0.17029469209798295,20,
6190,3,0,24,79.81392357434915,False,7,19.06782198567989,0,0.1894687488247012,20,
6191,24,0,24,79.39698571699509,False,7,19.116303921282675,0,0.18101337208217996,20,
6192,24,1,3,100,False,1,13.900544554982641,0,0.14957202569359798,20,
6193,3,2,38,100,False,1,14.459092534606555,0,0.1622141280841893,40,
6194,38,0,24,79.68042069670476,False,7,18.838630994124472,0,0.1861919830500398,20,
6195,24,2,228,51.763836363403676,False,4,32.3937490172073,0,0.23142783043471626,40,
6196,228,1,38,100,False,1,14.367983908906803,0,0.16751392579613647,40,
6197,38,1,38,100,False,1,14.103495621546204,0,0.16952710950382888,40,
6198,38,0,24,79.8362801958164,False,7,19.053043140843357,0,0.19012242915848937,20,
6199,24,1,24,79.57280641845787,False,7,18.841565212011435,0,0.1840293714439176,20,
6200,24,0,3,100,False,1,13.64917788033099,0,0.16909523604566928,20,
6201,3,1,3,100,False,1,13.579762328148018,0,0.16930834098733508,20,
6202,3,1,24,79.53969633797162,False,7,18.764794108539288,0,0.18342003945047258,20,
6203,24,0,24,79.46322662650006,False,7,18.952595603285026,0,0.18209080450786327,20,
6204,24,0,3,100,False,1,13.977882515008137,0,0.17738340703824784,20,
6205,3,0,3,100,False,1,14.011741620960592,0,0.16990601773861688,20,
6206,3,1,24,79.45546343886808,False,7,18.839498812934195,0,0.1819612584548469,20,
6207,24,2,229,0,False,4,33.73063771285023,1,0.2551341987269578,40,
6208,229,0,3,100,False,1,13.90942613820139,0,0.15226518583370363,20,
6209,3,0,3,100,False,1,13.76037117807209,0,0.15369208938174733,20,
6210,3,0,24,79.63637549329393,False,7,18.850748298434752,0,0.18526883287335022,20,
6211,24,2,228,57.622175281130126,False,4,33.57336610027709,0,0.22785905591955724,40,
6212,228,1,38,100,False,1,14.58451381970785,0,0.16929912521331453,40,
6213,38,1,38,100,False,1,14.398841596232057,0,0.17285470152062657,40,
6214,38,0,24,79.58574867908945,False,7,18.704002957701906,0,0.1842738857931049,20,
6215,24,0,24,79.60337479814571,False,7,18.658556429943843,0,0.18461306370460068,20,
6216,24,1,3,100,False,1,14.108479193410028,0,0.16859071225389965,20,
6217,3,0,3,100,False,1,13.867955232062803,0,0.17251397208412192,20,
6218,3,2,228,63.812058601720146,False,4,32.27329823107615,0,0.22420191500729839,40,
6219,228,1,228,52.761632063342965,False,4,33.8052125814227,0,0.23080659761970726,40,
6220,228,0,3,100,False,1,14.781717562513963,0,0.15011796599725652,20,
6221,3,0,3,100,False,1,13.866734907210773,0,0.16219696234986788,20,
6222,3,1,24,79.48816645039665,False,7,19.046000147240147,0,0.1825133731139641,20,
6223,24,1,24,79.78103991708922,False,7,18.980056574979756,0,0.18857469255336903,20,
6224,24,0,3,100,False,1,13.980499898285277,0,0.17055397874536696,20,
6225,3,0,3,100,False,1,14.472950509894936,0,0.16851113426159348,20,
6226,3,2,227,89.71688186494211,False,4,33.366708762624185,0,0.18700521566335984,40,
6227,227,0,24,79.79754422553475,False,7,18.98524881409492,0,0.1890143731872994,20,
6228,24,0,3,100,False,1,14.800142808913677,0,0.16646049691170378,20,
6229,3,2,38,100,False,1,14.756020862989669,0,0.16000276062477078,40,
6230,38,0,24,79.37614262164536,False,7,18.974694230191425,0,0.1806865764552237,20,
6231,24,1,24,79.80586989564812,False,7,18.801201608061767,0,0.18924294826112975,20,
6232,24,0,3,100,False,1,14.622556114724096,0,0.18715530778543132,20,
6233,3,2,38,100,False,1,13.89108692609086,0,0.16687002489879854,40,
6234,38,1,229,0,False,4,32.8269251742598,1,0.2609487515213485,40,
6235,229,0,24,79.4939035777698,False,7,18.98833334605624,0,0.18261201129184462,20,
6236,24,1,3,100,False,1,13.633825203612156,0,0.1711936887936833,20,
6237,3,0,3,100,False,1,14.141003554874525,0,0.16173141854449222,20,
6238,3,1,24,79.77070901824119,False,7,18.958646943761607,0,0.18830783394804942,20,
6239,24,1,24,79.82573458299318,False,7,18.798864161824735,0,0.18980888882032038,20,
6240,24,1,3,100,False,1,14.094594548739757,0,0.17294389122884102,20,
6241,3,0,3,100,False,1,13.730652144592872,0,0.17667464716371814,20,
6242,3,1,24,79.90022216088343,False,7,18.913742761489445,0,0.19229065894688704,20,
6243,24,0,24,79.86151145128454,False,7,18.621437806839452,0,0.19091620611417506,20,
6244,24,1,3,100,False,1,14.398402627673908,0,0.18930959270952674,20,
6245,3,0,3,100,False,1,14.564164353436107,0,0.1509478762174994,20,
6246,3,0,24,79.59369088746864,False,7,19.192870184778513,0,0.18442581330864474,20,
6247,24,1,24,79.89160741112816,False,7,19.07018174392239,0,0.19196449113012612,20,
6248,24,0,3,100,False,1,14.667498742188,0,0.16811308087419108,20,
6249,3,2,38,100,False,1,14.334288093863632,0,0.16066621026953065,40,
6250,38,0,24,79.43992886235866,False,7,18.950059393693245,0,0.1817047408857411,20,
6251,24,0,24,79.22951745471863,False,7,18.85822759563354,0,0.17852528855483762,20,
6252,24,1,3,100,False,1,13.811498095369089,0,0.17189872002045778,20,
6253,3,2,38,100,False,1,14.4561564827499,0,0.1547067762828752,40,
6254,38,1,228,48.007982992004614,False,4,33.60595238271598,0,0.23383795327831022,40,
6255,228,0,24,79.70538478313888,False,7,18.823423196391154,0,0.1867434439269897,20,
6256,24,1,3,100,False,1,14.101601105178263,0,0.16156756381328527,20,
6257,3,0,3,100,False,1,14.986854706654547,0,0.1675958231164255,20,
6258,3,1,24,79.6358407279335,False,7,19.135347199711,0,0.18525797635976182,20,
6259,24,1,24,79.83598710242875,False,7,19.273276697768242,0,0.1901135812631807,20,
6260,24,0,3,100,False,1,14.334941532794277,0,0.17102665901737077,20,
6261,3,0,3,100,False,1,14.750961409541656,0,0.1679080273282511,20,
6262,3,0,24,79.56797517237788,False,7,18.953359571676927,0,0.1839390387462449,20,
6263,24,0,24,79.60997930126739,False,7,18.99353479431112,0,0.18474207279574487,20,
6264,24,2,38,100,False,1,14.590786926021194,0,0.15864387684368117,40,
6265,38,0,3,100,False,1,13.600212590583146,0,0.16347758004993918,20,
6266,3,0,24,79.65582063760168,False,7,18.959308774888456,0,0.18566912496784418,20,
6267,24,2,228,52.13673058536085,False,4,33.260867317714435,0,0.23119486358117514,40,
6268,228,0,3,100,False,1,13.948865165559543,0,0.17288423069541778,20,
6269,3,0,3,100,False,1,13.732179518738745,0,0.17801751853359887,20,
6270,3,0,24,79.79048110786957,False,7,18.852776465117184,0,0.18882410444762357,20,
6271,24,2,228,45.344370881671225,False,4,33.94216756941574,0,0.23563598238824232,40,
6272,228,2,73,100,False,1,14.213746318684152,0,0.1650566415630507,60,
6273,73,0,38,100,False,1,14.269824704912413,0,0.17729068249689578,40,
6274,38,0,24,79.53177269348119,False,7,19.040613875204087,0,0.18327746918126137,20,
6275,24,1,24,79.61755296481232,False,7,19.03141328112459,0,0.18489135355830322,20,
6276,24,0,3,100,False,1,14.799077949321967,0,0.16497542311065141,20,
6277,3,1,3,100,False,1,13.578676013377812,0,0.15912685730629617,20,
6278,3,1,24,79.43735067277402,False,7,18.645311349173426,0,0.18166250973764236,20,
6279,24,2,228,56.94011006721136,False,4,32.69840509313767,0,0.22826652807786513,40,
6280,228,1,38,100,False,1,13.616455480111775,0,0.17310204004609656,40,
6281,38,0,3,100,False,1,14.06899205452525,0,0.16359590565820872,20,
6282,3,1,24,79.75753311310969,False,7,18.923993676763576,0,0.18797602125266127,20,
6283,24,0,24,79.16252928402167,False,7,19.157468481442095,0,0.17760579463318335,20,
6284,24,1,3,100,False,1,13.626857656705111,0,0.1540298301754704,20,
6285,3,0,3,100,False,1,14.507522666757461,0,0.16863483550620564,20,
6286,3,0,24,79.54116424029772,False,7,19.057251927733674,0,0.1834465844580256,20,
6287,24,0,24,79.26845607595311,False,7,18.99217602176692,0,0.17907790366799972,20,
6288,24,1,3,100,False,1,14.205584168195651,0,0.17476899880907845,20,
6289,3,0,3,100,False,1,13.728098766773185,0,0.1657540637525384,20,
6290,3,0,24,79.64744108840556,False,7,18.65936839203897,0,0.1854952851397257,20,
6291,24,0,24,79.4855141768388,False,7,19.033943149657752,0,0.18246795753340564,20,
6292,24,0,3,100,False,1,14.008558187499414,0,0.1684180670577027,20,
6293,3,0,3,100,False,1,14.266162834681376,0,0.150846439590419,20,
6294,3,0,24,79.58219914714832,False,7,18.9768115322528,0,0.1842064533207311,20,
6295,24,2,228,65.92751286782487,False,4,33.25089754504306,0,0.22295187616708972,40,
6296,228,1,38,100,False,1,13.997845220036162,0,0.18583804140837684,40,
6297,38,1,38,100,False,1,14.373307068374835,0,0.17507075236647565,40,
6298,38,0,24,79.69061813653983,False,7,19.03282549822149,0,0.18641456534293038,20,
6299,24,1,24,79.65501668857704,False,7,18.721412360023766,0,0.18565235602656271,20,
6300,24,2,38,100,False,1,14.256755134949127,0,0.17991106142663613,40,
6301,38,2,73,100,False,1,14.444986599622785,0,0.16911582063636066,60,
6302,73,0,229,0,False,4,34.40490629828318,1,0.25233286135997435,40,
6303,229,0,24,79.67437615048257,False,7,18.865605022896478,0,0.1860617097710176,20,
6304,24,1,3,100,False,1,13.76266677161803,0,0.1583940869644948,20,
6305,3,1,3,100,False,1,14.377672622655634,0,0.17852356505834183,20,
6306,3,1,24,79.37354974151984,False,7,19.103309062256574,0,0.18064630221808797,20,
6307,24,1,24,79.45297414117239,False,7,18.85327109507672,0,0.1819199124737202,20,
6308,24,0,3,100,False,1,13.984255602423309,0,0.16760472921788955,20,
6309,3,0,3,100,False,1,14.130362796988742,0,0.15673545204809436,20,
6310,3,2,229,0,False,4,33.50055511710293,1,0.25357868699761327,40,
6311,229,0,24,79.56938493442968,False,7,18.964612518384026,0,0.18396534597524303,20,
6312,24,1,3,100,False,1,14.07705482433216,0,0.1743556467950401,20,
6313,3,0,3,100,False,1,14.141708342037665,0,0.1664012924184607,20,
6314,3,0,24,79.64867591845385,False,7,18.961311922630987,0,0.18552077277122306,20,
6315,24,1,24,79.77713686615368,False,7,18.84547124406175,0,0.18847315090979422,20,
6316,24,0,3,100,False,1,14.733479666482566,0,0.1593107863738976,20,
6317,3,0,3,100,False,1,13.838260472149601,0,0.1596093658396462,20,
6318,3,0,24,79.58239277785495,False,7,19.157699358717217,0,0.18421012449540114,20,
6319,24,1,24,79.66837231561782,False,7,18.87740245534815,0,0.18593349715775323,20,
6320,24,0,3,100,False,1,14.834286624214737,0,0.16340412063210508,20,
6321,3,2,38,100,False,1,14.544627020257833,0,0.17039727023954962,40,
6322,38,0,24,79.4439034690009,False,7,19.18367730189511,0,0.18177003414029247,20,
6323,24,0,24,79.6698711827899,False,7,18.88399922607746,0,0.18596539697236966,20,
6324,24,0,3,100,False,1,14.755605618798883,0,0.17191900503865348,20,
6325,3,2,38,100,False,1,14.848302220692744,0,0.1768373398552869,40,
6326,38,1,228,32.16352463986794,False,4,34.31137250335162,0,0.24677143295136145,40,
6327,228,0,24,79.54840771785233,False,7,19.116911970320903,0,0.18357819284466384,20,
6328,24,1,3,100,False,1,14.18965779722863,0,0.1747923665970987,20,
6329,3,0,3,100,False,1,13.86091041514541,0,0.1846158831995531,20,
6330,3,0,24,79.56043533075278,False,7,19.176980681507754,0,0.1837990557966613,20,
6331,24,0,24,79.69228556753917,False,7,18.88617181791634,0,0.18645130551871517,20,
6332,24,0,3,100,False,1,13.942776936604377,0,0.17880010959560563,20,
6333,3,2,38,100,False,1,14.338398538433479,0,0.1520720718325754,40,
6334,38,0,24,79.6551512878268,False,7,19.006535915397357,0,0.18565516217385122,20,
6335,24,0,24,79.70033719026512,False,7,18.634842062364992,0,0.18663012316555605,20,
6336,24,0,3,100,False,1,13.618193412686495,0,0.16565147510867517,20,
6337,3,0,3,100,False,1,14.074220472954575,0,0.16539889490354834,20,
6338,3,1,24,79.87897555652258,False,7,18.734314409017113,0,0.191508786577494,20,
6339,24,1,24,79.66682917991476,False,7,18.923220887101376,0,0.18590072988099332,20,
6340,24,1,3,100,False,1,13.478197467160216,0,0.16874305264966402,20,
6341,3,1,3,100,False,1,15.373343668990591,0,0.16955651397779914,20,
6342,3,2,228,57.050888427586564,False,4,34.79009911713338,0,0.22820024183058155,40,
6343,228,0,24,79.75044032718588,False,7,18.82755858073025,0,0.18780111269888777,20,
6344,24,1,3,100,False,1,14.78579383442722,0,0.16926069396315838,20,
6345,3,0,3,100,False,1,14.260159960765682,0,0.1618139884105794,20,
6346,3,2,228,55.79373041625977,False,4,33.17900165770242,0,0.22895519150378837,40,
6347,228,0,24,79.6849853961292,False,7,19.06767410310692,0,0.18629117521494265,20,
6348,24,0,3,100,False,1,14.041005277876895,0,0.1741042944597359,20,
6349,3,0,3,100,False,1,14.273713459412203,0,0.1612031047575273,20,
6350,3,1,24,79.33373376878075,False,7,18.67108471163585,0,0.1800378738590966,20,
6351,24,2,228,42.52897319375208,False,4,33.40089662276065,0,0.23764460558483558,40,
6352,228,1,38,100,False,1,14.354548891695671,0,0.1729618005772232,40,
6353,38,0,3,100,False,1,14.899766414797325,0,0.16805686860479666,20,
6354,3,0,24,79.301879272563,False,7,19.08035200062705,0,0.17956390214699358,20,
6355,24,0,24,79.41674177597133,False,7,19.360120214490117,0,0.18132831057421409,20,
6356,24,2,38,100,False,1,14.091237945300453,0,0.16638398517306827,40,
6357,38,2,73,100,False,1,14.2950324809563,0,0.16224022268533,60,
6358,73,0,228,68.5215699546105,False,4,33.401256889984204,0,0.22140346939288874,40,
6359,228,0,24,79.46744459291695,False,7,19.174720185732816,0,0.18216157898138904,20,
6360,24,0,3,100,False,1,13.642755983778514,0,0.16306194059317983,20,
6361,3,0,3,100,False,1,14.490121634072938,0,0.16648618646952906,20,
6362,3,0,24,79.59335033297985,False,7,18.899854139392083,0,0.18441926875625753,20,
6363,24,2,228,60.95830481853424,False,4,34.01896256736761,0,0.22588292507718158,40,
6364,228,1,38,100,False,1,14.337242870846866,0,0.15557252992234405,40,
6365,38,0,3,100,False,1,14.23810998432675,0,0.16660485446719245,20,
6366,3,0,24,79.66505486298385,False,7,19.23124756858076,0,0.18586314662792033,20,
6367,24,1,24,79.75551795069414,False,7,18.916454980292144,0,0.18792607135061623,20,
6368,24,0,3,100,False,1,13.523284525008982,0,0.17571725694634327,20,
6369,3,2,38,100,False,1,13.993182433526618,0,0.16627845775717706,40,
6370,38,1,229,0,False,4,33.28135408687504,1,0.27075733574806576,40,
6371,229,0,24,79.69835483824885,False,7,18.898311347049635,0,0.18658587804168741,20,
6372,24,1,3,100,False,1,13.800646815246434,0,0.17057905634216433,20,
6373,3,1,3,100,False,1,14.291991403721998,0,0.16819559499308365,20,
6374,3,0,24,79.49818968436699,False,7,18.63296095235607,0,0.1826860635074784,20,
6375,24,2,228,37.20396359191912,False,4,33.96530729678239,0,0.24188310284868536,40,
6376,228,0,3,100,False,1,14.54725873890847,0,0.17660151875414257,20,
6377,3,0,3,100,False,1,14.280664854478642,0,0.1504943551382364,20,
6378,3,0,24,79.70496789430912,False,7,19.132073203515844,0,0.18673404822139528,20,
6379,24,2,396,88.6968321920726,False,3,42.68627106332648,0,0.2092554889673608,40,
6380,396,2,73,100,False,1,14.602814931754985,0,0.16645230034549685,60,
6381,73,2,108,100,False,1,13.700573896725572,0,0.17298437804760547,80,
6382,108,0,430,93.26658312129214,False,3,44.82613833189964,0,0.19369514274847296,60,
6383,430,0,228,39.78683774115859,False,4,32.314634876281396,0,0.2397410097686835,40,
6384,228,1,38,100,False,1,14.61651053064773,0,0.16857488231483467,40,
6385,38,1,38,100,False,1,14.560989243872212,0,0.1644113710487768,40,
6386,38,2,430,91.21581702857745,False,3,44.62050584687396,0,0.16422453537865955,60,
6387,430,0,228,84.86102611651997,False,4,34.55030316668132,0,0.20976270459532373,40,
6388,228,0,3,100,False,1,14.26716164708254,0,0.16745706209159275,20,
6389,3,0,3,100,False,1,14.295480386144941,0,0.16896774769692954,20,
6390,3,0,24,79.63455398991715,False,7,19.12699000626887,0,0.1852318860734083,20,
6391,24,1,24,79.4099823846303,False,7,19.095695892514737,0,0.1812199723940776,20,
6392,24,0,3,100,False,1,14.378263870792825,0,0.15867269338303902,20,
6393,3,1,3,100,False,1,13.838606581976723,0,0.1597459137427954,20,
6394,3,1,24,79.43254002001241,False,7,18.916543931231782,0,0.18158396525700832,20,
6395,24,2,227,89.97137708807077,False,4,33.69876531115605,0,0.1958719336461009,40,
6396,227,0,3,100,False,1,13.709338705896702,0,0.15148757906668245,20,
6397,3,0,3,100,False,1,14.252863626433498,0,0.1532035325736485,20,
6398,3,0,24,79.44444547983728,False,7,18.958646278642398,0,0.18177895591685264,20,
6399,24,0,24,79.80777403054249,False,7,19.13461306224419,0,0.18929590676594937,20,
6400,24,0,3,100,False,1,14.666041957007302,0,0.16909312635074877,20,
6401,3,1,3,100,False,1,13.698307059796916,0,0.1812342873295875,20,
6402,3,0,24,79.52381321403021,False,7,18.96322776919904,0,0.18313545139466092,20,
6403,24,2,228,67.17997165972237,False,4,32.44792242430732,0,0.22220714324136911,40,
6404,228,0,3,100,False,1,14.451739611101283,0,0.1586537784493147,20,
6405,3,2,38,100,False,1,13.86682509933921,0,0.15980990240800486,40,
6406,38,0,24,79.70396693166222,False,7,18.893967706355685,0,0.18671151574452582,20,
6407,24,1,24,79.79912710399566,False,7,18.93046458288625,0,0.18905746443033097,20,
6408,24,2,38,100,False,1,14.396924675706915,0,0.1525067892505599,40,
6409,38,0,3,100,False,1,14.229758764735033,0,0.17928454255265439,20,
6410,3,0,24,79.52036212215121,False,7,19.095692415142754,0,0.18307424027543936,20,
6411,24,0,24,79.59395750495501,False,7,18.82214013961178,0,0.18443093888591117,20,
6412,24,0,3,100,False,1,13.514946755017412,0,0.16491259838273067,20,
6413,3,0,3,100,False,1,14.077551433828086,0,0.17810286351813198,20,
6414,3,2,228,61.27249841554398,False,4,34.56696926696709,0,0.2256977348666081,40,
6415,228,1,228,31.3907957353561,False,4,33.19443340665996,0,0.24764044505985058,40,
6416,228,0,3,100,False,1,14.154932561514565,0,0.16557021214422166,20,
6417,3,0,3,100,False,1,14.854051020842292,0,0.16415512331005422,20,
6418,3,0,24,79.79748924611711,False,7,18.71902287790565,0,0.18901287948324266,20,
6419,24,1,24,79.53400891352616,False,7,19.20267506236575,0,0.18331758375864643,20,
6420,24,0,3,100,False,1,14.350305025512487,0,0.17350669657201184,20,
6421,3,2,38,100,False,1,14.182560982116584,0,0.1735835901403367,40,
6422,38,1,228,52.522736151975685,False,4,33.31483830163236,0,0.23095472143701354,40,
6423,228,0,24,79.70921280606467,False,7,18.797551680545656,0,0.18683002938293855,20,
6424,24,1,3,100,False,1,13.923955069758335,0,0.1624522851953499,20,
6425,3,1,3,100,False,1,13.630207616073228,0,0.1813068307198064,20,
6426,3,0,24,79.59849062032596,False,7,18.994061751431442,0,0.18451834225915797,20,
